"names","Estimate","Std. Error","dep_var","data","minbucket","cp","copies"
"var_4B",0.00667465194943734,0.12677853811158,"var_2","sds",25,0.000001,1
"(Intercept)",0.208941393674774,0.130127967242136,"var_2","sds",50,0.000001,1
"var_1B",-0.172003934897482,0.127129984310721,"var_2","sds",50,0.000001,1
"var_3B",0.018206997662659,0.127176220748045,"var_2","sds",50,0.000001,1
"var_4B",-0.155936339043794,0.127066529317475,"var_2","sds",50,0.000001,1
"(Intercept)",0.467788416106998,0.134789127711932,"var_2","sds",5,0.0001,1
"var_1B",-0.25913047789001,0.128632145144867,"var_2","sds",5,0.0001,1
"var_3B",-0.407155078627417,0.128260502822382,"var_2","sds",5,0.0001,1
"var_4B",0.0227554536345896,0.12840140794451,"var_2","sds",5,0.0001,1
"(Intercept)",-0.0572486115829964,0.127480912375049,"var_2","sds",10,0.0001,1
"var_1B",-0.0738111813167408,0.126937250966022,"var_2","sds",10,0.0001,1
"var_3B",0.189989498060412,0.126901152420036,"var_2","sds",10,0.0001,1
"var_4B",0.0818020097909578,0.126896507362057,"var_2","sds",10,0.0001,1
"(Intercept)",-0.0680718574588005,0.125608164136921,"var_2","sds",25,0.0001,1
"var_1B",0.177330755311191,0.126955722902074,"var_2","sds",25,0.0001,1
"var_3B",-0.00672962090526783,0.126776074768152,"var_2","sds",25,0.0001,1
"var_4B",-0.0250772486705495,0.126822440722172,"var_2","sds",25,0.0001,1
"(Intercept)",-0.0175435894783454,0.126083458729721,"var_2","sds",50,0.0001,1
"var_1B",0.0804770653031913,0.126787768009511,"var_2","sds",50,0.0001,1
"var_3B",-0.027359860077158,0.126755356644567,"var_2","sds",50,0.0001,1
"var_4B",0.0976103483546521,0.127099890740243,"var_2","sds",50,0.0001,1
"(Intercept)",-0.0383390295076861,0.130681573130851,"var_2","sds",5,0.01,1
"var_1B",0.176568546229483,0.127228813037405,"var_2","sds",5,0.01,1
"var_3B",-0.147291149348658,0.127501510085017,"var_2","sds",5,0.01,1
"var_4B",0.0809533500244432,0.127499270118677,"var_2","sds",5,0.01,1
"(Intercept)",0.194152994824484,0.131966236692947,"var_2","sds",10,0.01,1
"var_1B",-0.0682632276264516,0.127588798444428,"var_2","sds",10,0.01,1
"var_3B",0.0891412303021077,0.127208803627962,"var_2","sds",10,0.01,1
"var_4B",-0.0870193070562553,0.127137266598153,"var_2","sds",10,0.01,1
"(Intercept)",0.0589005215619688,0.129117533389355,"var_2","sds",25,0.01,1
"var_1B",0.0400082932600269,0.126903329807242,"var_2","sds",25,0.01,1
"var_3B",0.00942899334187378,0.127705335109088,"var_2","sds",25,0.01,1
"var_4B",-0.0644012949978739,0.127472285318753,"var_2","sds",25,0.01,1
"(Intercept)",0.129580679580052,0.129310064995747,"var_2","sds",50,0.01,1
"var_1B",0.0886073043906223,0.12687209638753,"var_2","sds",50,0.01,1
"var_3B",-0.184248147142164,0.127009661220564,"var_2","sds",50,0.01,1
"var_4B",-0.0593534108235914,0.127004635455026,"var_2","sds",50,0.01,1
"(Intercept)",0.174256333595255,0.128790200553933,"var_3","sds",5,0.00000001,1
"var_1B",-0.13085947557951,0.126934366972325,"var_3","sds",5,0.00000001,1
"var_2B",0.0852828999911269,0.126916460412832,"var_3","sds",5,0.00000001,1
"var_4B",-0.184795269894189,0.126877667158394,"var_3","sds",5,0.00000001,1
"(Intercept)",-0.21896102802959,0.129403550316388,"var_3","sds",10,0.00000001,1
"var_1B",0.115383583153802,0.127025213669497,"var_3","sds",10,0.00000001,1
"var_2B",0.115032927593895,0.127201297911148,"var_3","sds",10,0.00000001,1
"var_4B",0.290233976929993,0.127118936208884,"var_3","sds",10,0.00000001,1
"(Intercept)",0.168791545808394,0.126875261463057,"var_3","sds",25,0.00000001,1
"var_1B",0.0508841652414198,0.127632640141269,"var_3","sds",25,0.00000001,1
"var_2B",0.00564969535667482,0.127560905426064,"var_3","sds",25,0.00000001,1
"var_4B",-0.341489835392199,0.127647366973155,"var_3","sds",25,0.00000001,1
"(Intercept)",-0.24478430347937,0.127132812823604,"var_3","sds",50,0.00000001,1
"var_1B",0.28576021853788,0.127390002536995,"var_3","sds",50,0.00000001,1
"var_2B",0.0296874726033009,0.127389752304221,"var_3","sds",50,0.00000001,1
"var_4B",0.260521487513591,0.127222904248421,"var_3","sds",50,0.00000001,1
"(Intercept)",-0.165280166289178,0.128119823957575,"var_3","sds",5,0.000001,1
"var_1B",0.00263980034044463,0.12736531783608,"var_3","sds",5,0.000001,1
"var_2B",0.0967381066780568,0.127163336684592,"var_3","sds",5,0.000001,1
"var_4B",0.343710133547032,0.127144408470137,"var_3","sds",5,0.000001,1
"(Intercept)",0.100408828931037,0.123649868223954,"var_3","sds",10,0.000001,1
"var_1B",-0.0440599855699951,0.12709082653139,"var_3","sds",10,0.000001,1
"var_2B",-0.110027238969513,0.126754744689627,"var_3","sds",10,0.000001,1
"var_4B",-0.00343170736695168,0.126971775897247,"var_3","sds",10,0.000001,1
"(Intercept)",-0.0243080464177205,0.12935660296751,"var_3","sds",25,0.000001,1
"var_1B",0.159179407002481,0.126960585932469,"var_3","sds",25,0.000001,1
"var_2B",-0.151270004316159,0.12682609918068,"var_3","sds",25,0.000001,1
"var_4B",0.0384709954966065,0.126739107112198,"var_3","sds",25,0.000001,1
"(Intercept)",-0.146157893354374,0.124453999803125,"var_3","sds",50,0.000001,1
"var_1B",0.22821563973164,0.127175404496544,"var_3","sds",50,0.000001,1
"var_2B",0.0181956783540025,0.12717624708465,"var_3","sds",50,0.000001,1
"var_4B",0.177473974341501,0.127173592835189,"var_3","sds",50,0.000001,1
"(Intercept)",-0.325405806396741,0.136539098911698,"var_3","sds",5,0.0001,1
"var_1B",-0.0263118989418382,0.12880022721203,"var_3","sds",5,0.0001,1
"var_2B",0.407160942282231,0.128264749492268,"var_3","sds",5,0.0001,1
"var_4B",0.367822439880088,0.127912976236632,"var_3","sds",5,0.0001,1
"(Intercept)",0.0546759161690789,0.125726075575596,"var_3","sds",10,0.0001,1
"var_1B",-0.202518700888004,0.126909300996771,"var_3","sds",10,0.0001,1
"var_2B",0.189991494475242,0.126900750961851,"var_3","sds",10,0.0001,1
"var_4B",-0.0853502635148256,0.127003047791934,"var_3","sds",10,0.0001,1
"(Intercept)",0.0053134496584754,0.124411388867763,"var_3","sds",25,0.0001,1
"var_1B",0.139754894544895,0.127023042447225,"var_3","sds",25,0.0001,1
"var_2B",-0.00672903052351168,0.126775951329152,"var_3","sds",25,0.0001,1
"var_4B",-0.00451424626832965,0.126854848340586,"var_3","sds",25,0.0001,1
"(Intercept)",0.119582465359077,0.123948284966613,"var_3","sds",50,0.0001,1
"var_1B",-0.014849341338357,0.126850693119124,"var_3","sds",50,0.0001,1
"var_2B",-0.0273520860306885,0.126755870776102,"var_3","sds",50,0.0001,1
"var_4B",-0.19045580906398,0.127017149183611,"var_3","sds",50,0.0001,1
"(Intercept)",-0.0494399150082895,0.130672042067466,"var_3","sds",5,0.01,1
"var_1B",-0.103707226926904,0.127941264982962,"var_3","sds",5,0.01,1
"var_2B",-0.147273373729315,0.12750189933774,"var_3","sds",5,0.01,1
"var_4B",0.425537827791846,0.12743723226312,"var_3","sds",5,0.01,1
"(Intercept)",0.00254892261327061,0.134725237370593,"var_3","sds",10,0.01,1
"var_1B",0.111112666184878,0.127312989308481,"var_3","sds",10,0.01,1
"var_2B",-0.0891445484194214,0.127208247460211,"var_3","sds",10,0.01,1
"var_4B",0.139619521446732,0.126898896263012,"var_3","sds",10,0.01,1
"(Intercept)",-0.167570330139867,0.127747643190225,"var_3","sds",25,0.01,1
"var_1B",0.163978034989893,0.127814022010828,"var_3","sds",25,0.01,1
"var_2B",-0.0094938524089824,0.127706450882589,"var_3","sds",25,0.01,1
"var_4B",0.437606507460093,0.127790888690431,"var_3","sds",25,0.01,1
"(Intercept)",-0.222269906492989,0.128034845634926,"var_3","sds",50,0.01,1
"var_1B",0.0771278474174517,0.127076664386126,"var_3","sds",50,0.01,1
"var_2B",0.184252627964731,0.127009091665461,"var_3","sds",50,0.01,1
"var_4B",0.251106386902869,0.126971119928982,"var_3","sds",50,0.01,1
"(Intercept)",-0.0373221543807116,0.130779335559783,"var_4","sds",5,0.00000001,1
"var_1B",-0.129521287345269,0.126877408690577,"var_4","sds",5,0.00000001,1
"var_2B",0.0707299919543704,0.126873585427518,"var_4","sds",5,0.00000001,1
"var_3B",0.184799470000575,0.126877438972647,"var_4","sds",5,0.00000001,1
"(Intercept)",0.19998825826266,0.129680274536305,"var_4","sds",10,0.00000001,1
"var_1B",0.00267308399461553,0.127100589437893,"var_4","sds",10,0.00000001,1
"var_2B",0.0694458605083628,0.12725376714907,"var_4","sds",10,0.00000001,1
"var_3B",-0.290229872288542,0.127119236895573,"var_4","sds",10,0.00000001,1
"(Intercept)",0.132597262968947,0.131768065110251,"var_4","sds",25,0.00000001,1
"var_1B",-0.349876810476767,0.127815675143308,"var_4","sds",25,0.00000001,1
"var_2B",-0.217652979860314,0.128031773671684,"var_4","sds",25,0.00000001,1
"var_3B",0.341499403488033,0.12764736963738,"var_4","sds",25,0.00000001,1
"(Intercept)",0.0467742845986761,0.12995963119919,"var_4","sds",50,0.00000001,1
"var_1B",0.150903512095717,0.127379796314922,"var_4","sds",50,0.00000001,1
"var_2B",0.0557909892135018,0.127130027689014,"var_4","sds",50,0.00000001,1
"var_3B",-0.260520608164095,0.127223842311511,"var_4","sds",50,0.00000001,1
"(Intercept)",-0.197121570070039,0.127668518282404,"var_4","sds",5,0.000001,1
"var_1B",0.139484758102088,0.127303042526535,"var_4","sds",5,0.000001,1
"var_2B",-0.0771409537372517,0.127194095456426,"var_4","sds",5,0.000001,1
"var_3B",0.343710864675491,0.127144604579941,"var_4","sds",5,0.000001,1
"(Intercept)",0.223920341980233,0.129067061419992,"var_4","sds",10,0.000001,1
"var_1B",-0.200345223470536,0.127348778515419,"var_4","sds",10,0.000001,1
"var_2B",0.0166994888587286,0.127161029687018,"var_4","sds",10,0.000001,1
"var_3B",0.00343013245137044,0.126971817547104,"var_4","sds",10,0.000001,1
"(Intercept)",0.0604309192439934,0.130633067094156,"var_4","sds",25,0.000001,1
"var_1B",-0.045402523029133,0.126917986585506,"var_4","sds",25,0.000001,1
"var_2B",-0.00666983632948113,0.12677825251426,"var_4","sds",25,0.000001,1
"var_3B",0.0384707643738866,0.126739392480836,"var_4","sds",25,0.000001,1
"(Intercept)",0.00186770616344294,0.126688923547283,"var_4","sds",50,0.000001,1
"var_1B",0.155006381685505,0.12726805089699,"var_4","sds",50,0.000001,1
"var_2B",0.155926357790255,0.127066498703034,"var_4","sds",50,0.000001,1
"var_3B",-0.177466704448705,0.127174068243329,"var_4","sds",50,0.000001,1
"(Intercept)",-0.211836620336436,0.137804932509303,"var_4","sds",5,0.0001,1
"var_1B",0.169950543267512,0.128102211572545,"var_4","sds",5,0.0001,1
"var_2B",-0.0225473446870656,0.128405634200107,"var_4","sds",5,0.0001,1
"var_3B",0.367823376269613,0.127913535507744,"var_4","sds",5,0.0001,1
"(Intercept)",0.135453330570778,0.128757959993456,"var_4","sds",10,0.0001,1
"var_1B",-0.119376390634783,0.126893686540205,"var_4","sds",10,0.0001,1
"var_2B",-0.0818131391419095,0.126897735018398,"var_4","sds",10,0.0001,1
"var_3B",0.085355421028563,0.127003569042202,"var_4","sds",10,0.0001,1
"(Intercept)",0.13538737523365,0.126755619149349,"var_4","sds",25,0.0001,1
"var_1B",-0.212718576580887,0.12699172558666,"var_4","sds",25,0.0001,1
"var_2B",0.0250769312203346,0.12682232330351,"var_4","sds",25,0.0001,1
"var_3B",0.00451340590382948,0.126855032249425,"var_4","sds",25,0.0001,1
"(Intercept)",0.163710089368451,0.128610707996839,"var_4","sds",50,0.0001,1
"var_1B",-0.188020815137583,0.127099728575606,"var_4","sds",50,0.0001,1
"var_2B",-0.0975984561201024,0.127099447001025,"var_4","sds",50,0.0001,1
"var_3B",0.19045072923076,0.127016221783358,"var_4","sds",50,0.0001,1
"(Intercept)",-0.17550828084395,0.128813136692676,"var_4","sds",5,0.01,1
"var_1B",-0.0324064656369994,0.127910988634617,"var_4","sds",5,0.01,1
"var_2B",0.0809436273350804,0.12749871899252,"var_4","sds",5,0.01,1
"var_3B",0.4255427557151,0.12743605983892,"var_4","sds",5,0.01,1
"(Intercept)",-0.195365578146691,0.13185696042678,"var_4","sds",10,0.01,1
"var_1B",0.165319404263746,0.127224603771051,"var_4","sds",10,0.01,1
"var_2B",0.0870279002452497,0.127136845540444,"var_4","sds",10,0.01,1
"var_3B",0.139623139797055,0.126899401007497,"var_4","sds",10,0.01,1
"(Intercept)",-0.130140743637553,0.128266669086968,"var_4","sds",25,0.01,1
"var_1B",-0.184161790450113,0.127598013468897,"var_4","sds",25,0.01,1
"var_2B",0.0643834192915587,0.127473407757811,"var_4","sds",25,0.01,1
"var_3B",0.437602541786721,0.127790912994943,"var_4","sds",25,0.01,1
"(Intercept)",-0.0886403736022598,0.12993703143883,"var_4","sds",50,0.01,1
"var_1B",-0.0632396880079815,0.126962675254439,"var_4","sds",50,0.01,1
"var_2B",0.0593485134803541,0.127004595842849,"var_4","sds",50,0.01,1
"var_3B",0.251101321723041,0.126971274652399,"var_4","sds",50,0.01,1
