"term","estimate","std.error","statistic","p.value","dep_var","data","minbucket","cp","copies"
"income",0.00909598439328463,0.0166908813424759,0.544967291220067,0.585915521437491,"age","ods",10,0.0001,1
"wealth",-0.00998192043606238,0.00909494873566466,-1.09752355138843,0.272715910116655,"age","ods",10,0.0001,1
"(Intercept)",10.4293462527378,0.357162466147097,29.2005662443894,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306150542544668,"income","ods",10,0.0001,1
"age",0.0374735600497194,0.0687629526642304,0.544967291220068,0.58591552143749,"income","ods",10,0.0001,1
"wealth",-0.0459296008235934,0.0184073525481332,-2.49517689757354,0.0127735612857421,"income","ods",10,0.0001,1
"(Intercept)",14.1488463302294,0.787074702607918,17.9764973811865,0.000000000000000000000000000000000000000000000000000000000000107735221194594,"wealth","ods",10,0.0001,1
"age",-0.138355121809013,0.126061187146267,-1.09752355138843,0.272715910116656,"wealth","ods",10,0.0001,1
"income",-0.154524931920667,0.0619294495997204,-2.49517689757354,0.012773561285742,"wealth","ods",10,0.0001,1
"(Intercept)",3.94733061173908,0.208296106438249,18.9505731971485,0.000000000000000000000000000000000000000000000000000000000000000000252982097719272,"age","ods",25,0.0001,1
"income",0.00909598439328463,0.0166908813424759,0.544967291220067,0.585915521437491,"age","ods",25,0.0001,1
"wealth",-0.00998192043606238,0.00909494873566466,-1.09752355138843,0.272715910116655,"age","ods",25,0.0001,1
"(Intercept)",10.4293462527378,0.357162466147097,29.2005662443894,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306150542544668,"income","ods",25,0.0001,1
"age",0.0374735600497194,0.0687629526642304,0.544967291220068,0.58591552143749,"income","ods",25,0.0001,1
"wealth",-0.0459296008235934,0.0184073525481332,-2.49517689757354,0.0127735612857421,"income","ods",25,0.0001,1
"(Intercept)",14.1488463302294,0.787074702607918,17.9764973811865,0.000000000000000000000000000000000000000000000000000000000000107735221194594,"wealth","ods",25,0.0001,1
"age",-0.138355121809013,0.126061187146267,-1.09752355138843,0.272715910116656,"wealth","ods",25,0.0001,1
"income",-0.154524931920667,0.0619294495997204,-2.49517689757354,0.012773561285742,"wealth","ods",25,0.0001,1
"(Intercept)",3.94733061173908,0.208296106438249,18.9505731971485,0.000000000000000000000000000000000000000000000000000000000000000000252982097719272,"age","ods",50,0.0001,1
"income",0.00909598439328463,0.0166908813424759,0.544967291220067,0.585915521437491,"age","ods",50,0.0001,1
"wealth",-0.00998192043606238,0.00909494873566466,-1.09752355138843,0.272715910116655,"age","ods",50,0.0001,1
"(Intercept)",10.4293462527378,0.357162466147097,29.2005662443894,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306150542544668,"income","ods",50,0.0001,1
"age",0.0374735600497194,0.0687629526642304,0.544967291220068,0.58591552143749,"income","ods",50,0.0001,1
"wealth",-0.0459296008235934,0.0184073525481332,-2.49517689757354,0.0127735612857421,"income","ods",50,0.0001,1
"(Intercept)",14.1488463302294,0.787074702607918,17.9764973811865,0.000000000000000000000000000000000000000000000000000000000000107735221194594,"wealth","ods",50,0.0001,1
"age",-0.138355121809013,0.126061187146267,-1.09752355138843,0.272715910116656,"wealth","ods",50,0.0001,1
"income",-0.154524931920667,0.0619294495997204,-2.49517689757354,0.012773561285742,"wealth","ods",50,0.0001,1
"(Intercept)",3.94733061173908,0.208296106438249,18.9505731971485,0.000000000000000000000000000000000000000000000000000000000000000000252982097719272,"age","ods",5,0.01,1
"income",0.00909598439328463,0.0166908813424759,0.544967291220067,0.585915521437491,"age","ods",5,0.01,1
"wealth",-0.00998192043606238,0.00909494873566466,-1.09752355138843,0.272715910116655,"age","ods",5,0.01,1
"(Intercept)",10.4293462527378,0.357162466147097,29.2005662443894,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306150542544668,"income","ods",5,0.01,1
"age",0.0374735600497194,0.0687629526642304,0.544967291220068,0.58591552143749,"income","ods",5,0.01,1
"wealth",-0.0459296008235934,0.0184073525481332,-2.49517689757354,0.0127735612857421,"income","ods",5,0.01,1
"(Intercept)",14.1488463302294,0.787074702607918,17.9764973811865,0.000000000000000000000000000000000000000000000000000000000000107735221194594,"wealth","ods",5,0.01,1
"age",-0.138355121809013,0.126061187146267,-1.09752355138843,0.272715910116656,"wealth","ods",5,0.01,1
"income",-0.154524931920667,0.0619294495997204,-2.49517689757354,0.012773561285742,"wealth","ods",5,0.01,1
"(Intercept)",3.94733061173908,0.208296106438249,18.9505731971485,0.000000000000000000000000000000000000000000000000000000000000000000252982097719272,"age","ods",10,0.01,1
"income",0.00909598439328463,0.0166908813424759,0.544967291220067,0.585915521437491,"age","ods",10,0.01,1
"wealth",-0.00998192043606238,0.00909494873566466,-1.09752355138843,0.272715910116655,"age","ods",10,0.01,1
"(Intercept)",10.4293462527378,0.357162466147097,29.2005662443894,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306150542544668,"income","ods",10,0.01,1
"age",0.0374735600497194,0.0687629526642304,0.544967291220068,0.58591552143749,"income","ods",10,0.01,1
"wealth",-0.0459296008235934,0.0184073525481332,-2.49517689757354,0.0127735612857421,"income","ods",10,0.01,1
"(Intercept)",14.1488463302294,0.787074702607918,17.9764973811865,0.000000000000000000000000000000000000000000000000000000000000107735221194594,"wealth","ods",10,0.01,1
"age",-0.138355121809013,0.126061187146267,-1.09752355138843,0.272715910116656,"wealth","ods",10,0.01,1
"income",-0.154524931920667,0.0619294495997204,-2.49517689757354,0.012773561285742,"wealth","ods",10,0.01,1
"(Intercept)",3.94733061173908,0.208296106438249,18.9505731971485,0.000000000000000000000000000000000000000000000000000000000000000000252982097719272,"age","ods",25,0.01,1
"income",0.00909598439328463,0.0166908813424759,0.544967291220067,0.585915521437491,"age","ods",25,0.01,1
"wealth",-0.00998192043606238,0.00909494873566466,-1.09752355138843,0.272715910116655,"age","ods",25,0.01,1
"(Intercept)",10.4293462527378,0.357162466147097,29.2005662443894,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306150542544668,"income","ods",25,0.01,1
"age",0.0374735600497194,0.0687629526642304,0.544967291220068,0.58591552143749,"income","ods",25,0.01,1
"wealth",-0.0459296008235934,0.0184073525481332,-2.49517689757354,0.0127735612857421,"income","ods",25,0.01,1
"(Intercept)",14.1488463302294,0.787074702607918,17.9764973811865,0.000000000000000000000000000000000000000000000000000000000000107735221194594,"wealth","ods",25,0.01,1
"age",-0.138355121809013,0.126061187146267,-1.09752355138843,0.272715910116656,"wealth","ods",25,0.01,1
"income",-0.154524931920667,0.0619294495997204,-2.49517689757354,0.012773561285742,"wealth","ods",25,0.01,1
"(Intercept)",3.94733061173908,0.208296106438249,18.9505731971485,0.000000000000000000000000000000000000000000000000000000000000000000252982097719272,"age","ods",50,0.01,1
"income",0.00909598439328463,0.0166908813424759,0.544967291220067,0.585915521437491,"age","ods",50,0.01,1
"wealth",-0.00998192043606238,0.00909494873566466,-1.09752355138843,0.272715910116655,"age","ods",50,0.01,1
"(Intercept)",10.4293462527378,0.357162466147097,29.2005662443894,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000306150542544668,"income","ods",50,0.01,1
"age",0.0374735600497194,0.0687629526642304,0.544967291220068,0.58591552143749,"income","ods",50,0.01,1
"wealth",-0.0459296008235934,0.0184073525481332,-2.49517689757354,0.0127735612857421,"income","ods",50,0.01,1
"(Intercept)",14.1488463302294,0.787074702607918,17.9764973811865,0.000000000000000000000000000000000000000000000000000000000000107735221194594,"wealth","ods",50,0.01,1
"age",-0.138355121809013,0.126061187146267,-1.09752355138843,0.272715910116656,"wealth","ods",50,0.01,1
"income",-0.154524931920667,0.0619294495997204,-2.49517689757354,0.012773561285742,"wealth","ods",50,0.01,1
"(Intercept)",4.07497897511728,0.210923142490781,19.3197338471068,0.00000000000000000000000000000000000000000000000000000000000000000000177746350089217,"age","sds",5,0.00000001,1
"income",0.00860763976553366,0.0165257603156418,0.520861951349157,0.602595480565843,"age","sds",5,0.00000001,1
"wealth",-0.0189394256391538,0.00985295677997506,-1.92220731929382,0.0549059660552728,"age","sds",5,0.00000001,1
"(Intercept)",10.4100536913101,0.378060471027316,27.5354195666701,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000156866144954395,"income","sds",5,0.00000001,1
"age",0.0362165038875971,0.069531866925176,0.520861951349157,0.602595480565843,"income","sds",5,0.00000001,1
"wealth",-0.0413935834038559,0.0202047270177526,-2.04870787749253,0.0407902570846975,"income","sds",5,0.00000001,1
"(Intercept)",13.9828790415277,0.724433892485787,19.301801291416,0.00000000000000000000000000000000000000000000000000000000000000000000226647772251528,"wealth","sds",5,0.00000001,1
"age",-0.223292356832752,0.116164554463764,-1.92220731929382,0.054905966055273,"wealth","sds",5,0.00000001,1
"income",-0.115989222450779,0.056615793654653,-2.04870787749253,0.040790257084698,"wealth","sds",5,0.00000001,1
"(Intercept)",3.75296585399194,0.208826246186958,17.9717153495734,0.0000000000000000000000000000000000000000000000000000000000000839478597167034,"age","sds",10,0.00000001,1
"income",0.0270612710239398,0.0169305374739371,1.59837046317034,0.110317495379095,"age","sds",10,0.00000001,1
"wealth",-0.0098882105499587,0.00882411101225145,-1.12058999895058,0.262766416038475,"age","sds",10,0.00000001,1
"(Intercept)",10.1727220070435,0.342101764460625,29.7359530521051,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000286187108145219,"income","sds",10,0.00000001,1
"age",0.106368131139168,0.0665478583282804,1.59837046317034,0.110317495379095,"income","sds",10,0.00000001,1
"wealth",-0.0463626105066193,0.0174374464469361,-2.65879586484784,0.00798365526524894,"income","sds",10,0.00000001,1
"(Intercept)",14.2810839291628,0.795049249424754,17.9625148247051,0.0000000000000000000000000000000000000000000000000000000000000947927341323846,"wealth","sds",10,0.00000001,1
"age",-0.14329027853401,0.127870388516941,-1.12058999895059,0.262766416038475,"wealth","sds",10,0.00000001,1
"income",-0.170924203610684,0.0642863206876795,-2.65879586484784,0.00798365526524903,"wealth","sds",10,0.00000001,1
"(Intercept)",3.72796624949537,0.201683210638808,18.4842666758798,0.000000000000000000000000000000000000000000000000000000000000000133247940504714,"age","sds",25,0.00000001,1
"income",0.0238173712840524,0.016559805831944,1.43826392203878,0.150718797113178,"age","sds",25,0.00000001,1
"wealth",-0.00428582060670128,0.00912978275228244,-0.469432923322281,0.638877844270607,"age","sds",25,0.00000001,1
"(Intercept)",9.75139708534448,0.357196435234939,27.2998163571556,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000504102117731921,"income","sds",25,0.00000001,1
"age",0.0995938899331027,0.0692459071016157,1.43826392203878,0.150718797113178,"income","sds",25,0.00000001,1
"wealth",-0.0105564640634572,0.0186683131361836,-0.565474983542906,0.571896533365896,"income","sds",25,0.00000001,1
"(Intercept)",12.6696579702057,0.772333438180881,16.4043887573316,0.0000000000000000000000000000000000000000000000000000675449001786682,"wealth","sds",25,0.00000001,1
"age",-0.0590859004226667,0.12586654554287,-0.469432923322281,0.638877844270607,"wealth","sds",25,0.00000001,1
"income",-0.0348040252185376,0.0615483022793999,-0.565474983542908,0.571896533365895,"wealth","sds",25,0.00000001,1
"(Intercept)",3.91077078665844,0.209543870149769,18.6632554980647,0.0000000000000000000000000000000000000000000000000000000000000000122416321626482,"age","sds",50,0.00000001,1
"income",0.0203872599427951,0.0165732566693129,1.23012998287441,0.218980953112444,"age","sds",50,0.00000001,1
"wealth",-0.016063882974491,0.00937383760211447,-1.71369332991937,0.0869412789297263,"age","sds",50,0.00000001,1
"(Intercept)",10.2359159757561,0.36936838769244,27.7119437310352,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000116375777974904,"income","sds",50,0.00000001,1
"age",0.08516657229097,0.0692337992542574,1.23012998287441,0.218980953112446,"income","sds",50,0.00000001,1
"wealth",-0.0458847550884811,0.0191281439715036,-2.39880853870812,0.016658094692625,"income","sds",50,0.00000001,1
"(Intercept)",14.3957001870909,0.750617363485081,19.1784801250165,0.0000000000000000000000000000000000000000000000000000000000000000000120271802836498,"wealth","sds",50,0.00000001,1
"age",-0.209427113183462,0.122208045936267,-1.71369332991937,0.0869412789297266,"wealth","sds",50,0.00000001,1
"income",-0.14319916463061,0.0596959541872108,-2.39880853870811,0.0166580946926253,"wealth","sds",50,0.00000001,1
"(Intercept)",4.08097076958603,0.22029527574621,18.5250035696975,0.0000000000000000000000000000000000000000000000000000000000000000651056250349899,"age","sds",5,0.000001,1
"income",-0.00995074302885637,0.0177568586585862,-0.560388705017077,0.575357455280975,"age","sds",5,0.000001,1
"wealth",-0.00588111834521401,0.00961156027517519,-0.611879671649545,0.540775961457854,"age","sds",5,0.000001,1
"(Intercept)",10.6829414031184,0.337574073177243,31.6462141258976,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000321598667523854,"income","sds",5,0.000001,1
"age",-0.0359722959738317,0.0641916863273239,-0.560388705017081,0.575357455280972,"income","sds",5,0.000001,1
"wealth",-0.04278318713086,0.0182214174898879,-2.3479615213582,0.0190978061356582,"income","sds",5,0.000001,1
"(Intercept)",13.7490375565855,0.785799642786513,17.4968742767943,0.0000000000000000000000000000000000000000000000000000000000502744653030577,"wealth","sds",5,0.000001,1
"age",-0.0725583126073296,0.118582649447599,-0.611879671649544,0.540775961457855,"wealth","sds",5,0.000001,1
"income",-0.146011728681006,0.0621865934994305,-2.34796152135819,0.0190978061356583,"wealth","sds",5,0.000001,1
"(Intercept)",4.40402863147271,0.222541068171653,19.7897343966901,0.00000000000000000000000000000000000000000000000000000000000000000000000224113434271856,"age","sds",10,0.000001,1
"income",-0.0137095355312859,0.017436128126801,-0.786271781876453,0.431920191775201,"age","sds",10,0.000001,1
"wealth",-0.0282998446526852,0.00973787532436,-2.90616214626317,0.00375079605515227,"age","sds",10,0.000001,1
"(Intercept)",11.0538015600864,0.358746873430749,30.8122589456385,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000595636849097526,"income","sds",10,0.000001,1
"age",-0.0512658803834572,0.0652012212127341,-0.786271781876452,0.431920191775201,"income","sds",10,0.000001,1
"wealth",-0.0674612857253363,0.0187836581744477,-3.59148814883712,0.000347029233004994,"income","sds",10,0.000001,1
"(Intercept)",15.5200560887905,0.759394676328323,20.4374043861224,0.000000000000000000000000000000000000000000000000000000000000000000000000000292933198925419,"wealth","sds",10,0.000001,1
"age",-0.336289884399608,0.115716146407047,-2.90616214626317,0.0037507960551523,"wealth","sds",10,0.000001,1
"income",-0.214377246279444,0.0596903671668404,-3.59148814883712,0.000347029233004998,"wealth","sds",10,0.000001,1
"(Intercept)",4.02128732625859,0.203236493091556,19.7862463826664,0.00000000000000000000000000000000000000000000000000000000000000000000000257531876203074,"age","sds",25,0.000001,1
"income",0.00500948640945113,0.0167536158200276,0.299009268402986,0.765003893899232,"age","sds",25,0.000001,1
"wealth",-0.0141843664664685,0.00893514799694748,-1.58747974530633,0.112764888762992,"age","sds",25,0.000001,1
"(Intercept)",10.2173507009589,0.351951467826581,29.0305670951013,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000237574268335354,"income","sds",25,0.000001,1
"age",0.0203717186249953,0.0681307262942082,0.299009268402986,0.765003893899232,"income","sds",25,0.000001,1
"wealth",-0.0253150182117082,0.0180241312630555,-1.4045069824584,0.160522396283214,"income","sds",25,0.000001,1
"(Intercept)",13.5666659744577,0.801244109039565,16.9320008988519,0.0000000000000000000000000000000000000000000000000000000752054769038599,"wealth","sds",25,0.000001,1
"age",-0.202234266483974,0.127393289320331,-1.58747974530633,0.112764888762993,"wealth","sds",25,0.000001,1
"income",-0.0887541315507249,0.0631923747330701,-1.4045069824584,0.160522396283214,"wealth","sds",25,0.000001,1
"(Intercept)",3.67534240399313,0.20493426110279,17.934250643184,0.000000000000000000000000000000000000000000000000000000000000210145228390127,"age","sds",50,0.000001,1
"income",0.0345197188403536,0.0164359596605677,2.10025575343626,0.0359950416572772,"age","sds",50,0.000001,1
"wealth",-0.00947295687522576,0.00939965796758684,-1.00779803987461,0.313832927581095,"age","sds",50,0.000001,1
"(Intercept)",9.68754392133934,0.369569550880436,26.2130467682211,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000578798313387403,"income","sds",50,0.000001,1
"age",0.146809009479551,0.0699005391316531,2.10025575343626,0.035995041657277,"income","sds",50,0.000001,1
"wealth",-0.0202259579402964,0.0193836903684169,-1.043452384756,0.297030010315016,"income","sds",50,0.000001,1
"(Intercept)",13.3285621362362,0.739413969630625,18.0258457152148,0.0000000000000000000000000000000000000000000000000000000000000631119222567267,"wealth","sds",50,0.000001,1
"age",-0.123661502310116,0.12270464658326,-1.00779803987461,0.313832927581095,"wealth","sds",50,0.000001,1
"income",-0.0620829863040741,0.0594976706278666,-1.043452384756,0.297030010315016,"wealth","sds",50,0.000001,1
"(Intercept)",4.18337426907116,0.21648769570422,19.3238431194111,0.00000000000000000000000000000000000000000000000000000000000000000000267375730533512,"age","sds",5,0.0001,1
"income",0.0060568668258412,0.0176561407064748,0.343045908306567,0.731648347914471,"age","sds",5,0.0001,1
"wealth",-0.0265381733920538,0.00913808076667701,-2.90412987909103,0.00377771117899915,"age","sds",5,0.0001,1
"(Intercept)",10.4338635611126,0.354266310969083,29.4520343539614,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000391734479279529,"income","sds",5,0.0001,1
"age",0.02274776591257,0.066311141925182,0.34304590830657,0.731648347914468,"income","sds",5,0.0001,1
"wealth",-0.0438683251631275,0.0177330655545421,-2.47381509013207,0.0135613180703091,"income","sds",5,0.0001,1
"(Intercept)",15.1148019552332,0.817197052063809,18.4959085658241,0.000000000000000000000000000000000000000000000000000000000000000170859286760527,"wealth","sds",5,0.0001,1
"age",-0.368498045107182,0.12688759127485,-2.90412987909103,0.00377771117899925,"wealth","sds",5,0.0001,1
"income",-0.162190155131949,0.0655627640800309,-2.47381509013207,0.0135613180703092,"wealth","sds",5,0.0001,1
"(Intercept)",4.03075661528322,0.206566739760028,19.5130959609753,0.00000000000000000000000000000000000000000000000000000000000000000000024920672377869,"age","sds",10,0.0001,1
"income",0.0204307481404661,0.0165573769829306,1.23393627876738,0.217568518440011,"age","sds",10,0.0001,1
"wealth",-0.0262273049392454,0.00937456356600522,-2.79770943517338,0.00526326288123996,"age","sds",10,0.0001,1
"(Intercept)",10.064470095827,0.382140787677122,26.337073718314,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000350997825408532,"income","sds",10,0.0001,1
"age",0.0877255823093087,0.0710940944186685,1.23393627876738,0.217568518440011,"income","sds",10,0.0001,1
"wealth",-0.0342051070758224,0.019479555432075,-1.75594906131688,0.0794580891777568,"income","sds",10,0.0001,1
"(Intercept)",14.4024109679057,0.759901954909544,18.9529858093603,0.000000000000000000000000000000000000000000000000000000000000000000459927944198413,"wealth","sds",10,0.0001,1
"age",-0.34871086182367,0.124641557639834,-2.79770943517339,0.00526326288123991,"wealth","sds",10,0.0001,1
"income",-0.105915805681964,0.0603182677762487,-1.75594906131688,0.0794580891777577,"wealth","sds",10,0.0001,1
"(Intercept)",4.10481911847799,0.20260761083246,20.2599453278799,0.00000000000000000000000000000000000000000000000000000000000000000000000000446203244404108,"age","sds",25,0.0001,1
"income",0.00108207669635083,0.0163404346670258,0.0662208024694967,0.947217231586991,"age","sds",25,0.0001,1
"wealth",-0.0148229956301343,0.00932071223035329,-1.59032864268275,0.112123615725663,"age","sds",25,0.0001,1
"(Intercept)",10.2171340550556,0.37394910146488,27.322258604264,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000334713063100011,"income","sds",25,0.0001,1
"age",0.00465275830342966,0.0702612793853235,0.0662208024694972,0.947217231586991,"income","sds",25,0.0001,1
"wealth",-0.0188090300187886,0.0193450292252372,-0.972292664942097,0.331174903819752,"income","sds",25,0.0001,1
"(Intercept)",13.4998760657372,0.765897855556666,17.6262095105689,0.0000000000000000000000000000000000000000000000000000000000105730125023359,"wealth","sds",25,0.0001,1
"age",-0.195326146193171,0.122821246471215,-1.59032864268275,0.112123615725663,"wealth","sds",25,0.0001,1
"income",-0.057641908510626,0.0592845247002443,-0.972292664942096,0.331174903819753,"wealth","sds",25,0.0001,1
"(Intercept)",3.98533671776339,0.193065256863993,20.6424334574651,0.0000000000000000000000000000000000000000000000000000000000000000000000000000473001371364637,"age","sds",50,0.0001,1
"income",0.00216156341843936,0.016001876111382,0.135081874362335,0.892579121413056,"age","sds",50,0.0001,1
"wealth",-0.00601453105111976,0.0087158192031422,-0.690070653249831,0.490338121367961,"age","sds",50,0.0001,1
"(Intercept)",10.0453012368134,0.372005066457225,27.0031301790576,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000188447533870799,"income","sds",50,0.0001,1
"age",0.00993111305169277,0.0735192126891439,0.135081874362336,0.892579121413055,"income","sds",50,0.0001,1
"wealth",-0.0104927665819068,0.0186837585415556,-0.561598275773542,0.574537792953532,"income","sds",50,0.0001,1
"(Intercept)",12.7456415852197,0.821609531005798,15.5130157382871,0.00000000000000000000000000000000000000000000000561818207968228,"wealth","sds",50,0.0001,1
"age",-0.0930943196136535,0.134905490003427,-0.690070653249832,0.490338121367961,"wealth","sds",50,0.0001,1
"income",-0.0353493537744129,0.0629441992600901,-0.561598275773542,0.574537792953532,"wealth","sds",50,0.0001,1
"(Intercept)",3.84867141685261,0.195479218313699,19.6883916871224,0.0000000000000000000000000000000000000000000000000000000000000000000000101377321944707,"age","sds",5,0.01,1
"income",0.0292277562179716,0.0160483329632931,1.82123316389456,0.0689127840421031,"age","sds",5,0.01,1
"wealth",-0.0174354253768197,0.00917630947428948,-1.90004766357008,0.0577553702929467,"age","sds",5,0.01,1
"(Intercept)",9.4958781635044,0.37510632166661,25.3151643014543,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000161274138541155,"income","sds",5,0.01,1
"age",0.12920650803717,0.0709445174833478,1.82123316389455,0.0689127840421039,"income","sds",5,0.01,1
"wealth",0.00232070415571188,0.0193331678616498,0.120037449233312,0.904481037848395,"income","sds",5,0.01,1
"(Intercept)",12.8144875468129,0.746754134538715,17.160249878936,0.00000000000000000000000000000000000000000000000000000000408737305668809,"wealth","sds",5,0.01,1
"age",-0.235667780798576,0.124032562612545,-1.90004766357008,0.0577553702929469,"wealth","sds",5,0.01,1
"income",0.0070957536908716,0.0591128330049707,0.120037449233315,0.904481037848393,"wealth","sds",5,0.01,1
"(Intercept)",4.21058663957365,0.213416622077093,19.7294221911762,0.00000000000000000000000000000000000000000000000000000000000000000000000428504650235057,"age","sds",10,0.01,1
"income",-0.0159230472503139,0.0170464755067763,-0.934096156357027,0.350509078895067,"age","sds",10,0.01,1
"wealth",-0.0110720829023878,0.00978654326302424,-1.13135788651961,0.258210962961283,"age","sds",10,0.01,1
"(Intercept)",10.6747079774842,0.354966766789389,30.0724151560301,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019087932081356,"income","sds",10,0.01,1
"age",-0.0618565577905059,0.0662207604319306,-0.934096156357028,0.350509078895067,"income","sds",10,0.01,1
"wealth",-0.0331875436510615,0.0192706526987323,-1.72218057010828,0.0853862057889502,"income","sds",10,0.01,1
"(Intercept)",13.5038410355506,0.752676184546245,17.9411031102192,0.000000000000000000000000000000000000000000000000000000000000125754659232192,"wealth","sds",10,0.01,1
"age",-0.130436685238416,0.115292151840367,-1.13135788651961,0.258210962961283,"wealth","sds",10,0.01,1
"income",-0.100643555181301,0.0584396066987173,-1.72218057010828,0.0853862057889499,"wealth","sds",10,0.01,1
"(Intercept)",4.03277184015572,0.204416752670304,19.7281865966241,0.00000000000000000000000000000000000000000000000000000000000000000000000684512912198827,"age","sds",25,0.01,1
"income",-0.000509696957284263,0.0168652327476486,-0.0302217564922327,0.975897128606466,"age","sds",25,0.01,1
"wealth",-0.00884054805695582,0.00940351746722933,-0.940132039714348,0.347410782247585,"age","sds",25,0.01,1
"(Intercept)",10.0226859062456,0.359078301228212,27.912257220677,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000607348616462383,"income","sds",25,0.01,1
"age",-0.00205971747864883,0.0681534668303608,-0.0302217564922357,0.975897128606463,"income","sds",25,0.01,1
"wealth",-0.00576540499946197,0.0189119120136089,-0.304855743581781,0.76054893624788,"income","sds",25,0.01,1
"(Intercept)",12.7615506851568,0.773412191221336,16.50032263521,0.0000000000000000000000000000000000000000000000000000201778574814484,"wealth","sds",25,0.01,1
"age",-0.114799046804627,0.122109493087277,-0.940132039714351,0.347410782247584,"wealth","sds",25,0.01,1
"income",-0.0185264965422986,0.06077135475497,-0.304855743581781,0.76054893624788,"wealth","sds",25,0.01,1
"(Intercept)",4.13421623662425,0.196929505122161,20.9933815354874,0.000000000000000000000000000000000000000000000000000000000000000000000000000000209986504832652,"age","sds",50,0.01,1
"income",-0.00921525392131113,0.0161494762186159,-0.570622464565661,0.56840378450441,"age","sds",50,0.01,1
"wealth",-0.0111427501026403,0.00901380390733336,-1.23618732082411,0.216724511968358,"age","sds",50,0.01,1
"(Intercept)",10.2805617439594,0.370417328561658,27.7539978593311,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000947510718810145,"income","sds",50,0.01,1
"age",-0.0408329603243549,0.0715586273937452,-0.570622464565664,0.568403784504409,"income","sds",50,0.01,1
"wealth",-0.00373082579993825,0.0189903725003704,-0.196458800366632,0.844297223050473,"income","sds",50,0.01,1
"(Intercept)",12.8127789847507,0.801062899699938,15.9947227484261,0.0000000000000000000000000000000000000000000000000121830127563686,"wealth","sds",50,0.01,1
"age",-0.158268140069562,0.128029253660402,-1.23618732082411,0.216724511968358,"wealth","sds",50,0.01,1
"income",-0.0119592107442924,0.060873886646839,-0.196458800366633,0.844297223050472,"wealth","sds",50,0.01,1
